Prompt,Chosen,Chosen_Likes,Chosen_Time,Chosen_CustomMetric,Reject,Reject_Likes,Reject_Time,Reject_CustomMetric
【古拉】回到最初，那声“A”,诞^_^生,2.0,1712590791.0,-59.63153888358832,"zima blue×
gura a✓",5.0,1655055721.0,-631.9822388835884
你把钱都打给她吧🥺,@欧根不太欧 老头打米[恋乃夜舞_好耶],1.0,1670486701.0,-481.67243888358837,taffy不许吃垃圾，马上给你上舰😭😭😭,44.0,1650859346.0,-634.9459888835884
深情朗诵《嘉然小姐的狗》,卷麻了，女粉都来朗诵了，这让男粉咋整😅,884.0,1613496274.0,-168.57670888358848,我是刚入坑的新人，这个朗诵真的把我听的难过泪目了，好心酸,14.0,1624431527.0,-929.2241788835884
我是如何 因看vtb毁掉自己的人生？,关注纯路人茉日天！谢谢喵[坎公骑冠剑_钻石],2887.0,1673660476.0,2436.0653111164115,看到偶大進來秒給了三連，現在想把幣拿回來，兄弟們有誰知道怎麼做的嗎[辣眼睛],27.0,1674104830.0,-419.4911488835883
“典”“典中典”“这就是***的丑态”【七海Nana7mi】,一伯万！！[七海演唱会_大笑],41.0,1669869541.0,-447.8440388835884,确实是很多乐子人，v87现状,11.0,1644317731.0,-733.3621388835884
【翻唱】《猫中毒》完整版PV/嘉然,"评论进化论
[傲娇]→😅→😋→[给心心]",70116.0,1617353956.0,69102.00011111642,嘉心糖的活粉量和粉丝活跃度真是离谱,1413.0,1617378013.0,399.2406811164116
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,上一次看的这么爽的高级弹幕还是在超电磁炮的剪辑，这下复古了[给心心],2523.0,1632150041.0,1656.9609611164115,我是 #珈乐Carol# 的NO.012084号真爱粉，靓号在手，走路带风，解锁专属粉丝卡片，使用专属粉丝装扮，你也来生成你的专属秀起来吧！网页链接：b23.tv/PQyHRq,158.0,1632123796.0,-708.3014888835884
永雏塔菲逆天叫声，进来看看满意了,呜呜😭不要，不要吓我塔爹了😣，不要再让她叫了喵😫,138.0,1705225646.0,2.717011116411669,空降兵00:15,23.0,1705292224.0,-111.61720888358832
永雏塔菲逆天叫声，进来看看满意了,社死了，室友听到了，以为我在看片，,1671.0,1705155083.0,1535.0113811164117,谁？大胆！热水器女王啊，那没事了,51.0,1705223410.0,-84.30534888358832
当发病评论被然然念出来...嘿嘿嘿🥵嘉然大人🥵嘿嘿嘿🤤然然🤤【直播切片】,真的我都没关注这个粉色小矮子还能天天刷到真的寄！,157.0,1628234993.0,-748.1895188835883,天天在首页都能刷到这种东西，我感觉非常好笑，路人看着又幽默又深明其理，关注了就是为了天天刷到，真是对这个群体充满了好感,8.0,1628449454.0,-895.0449088835884
当发病评论被然然念出来...嘿嘿嘿🥵嘉然大人🥵嘿嘿嘿🤤然然🤤【直播切片】,阿手的一切都很假，但是只有然然很真,7.0,1653048579.0,-650.0536588835884,记得老鼠得了一个什么病之后会主动靠近猫并且传染给她来着😧,7.0,1629030960.0,-890.2298488835884
勾罕见，今天就是你的死期😡😡,不知道为什么这种都能火起来，罕见为什么会被追捧？,25.0,1680438149.0,-358.1579588835883,你完蛋了[永雏塔菲_开派对咯]@東雪蓮Official,7.0,1643903193.0,-741.5075188835884
我是如何 因看vtb毁掉自己的人生？,还好我看v之前就是这样了[脸红],55.0,1673667322.0,-395.86622888358835,看v的部分抽象人我真好奇你平常怎么说话的[嫌弃],10.0,1674102925.0,-436.5101988835884
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,这是昨天首页推荐唱红色高跟鞋的姐姐？[惊讶][惊讶],5698.0,1632067830.0,4831.138851116411,不是然然不够潮，只因为乐在基因层面上就已经杀死了比赛，纯正血脉，恐怖如斯[嘉然_绷不住了],1348.0,1632073488.0,481.19543111641167
当发病评论被然然念出来...嘿嘿嘿🥵嘉然大人🥵嘿嘿嘿🤤然然🤤【直播切片】,天天在首页都能刷到这种东西，我感觉非常好笑，路人看着又幽默又深明其理，关注了就是为了天天刷到，真是对这个群体充满了好感,67.0,1628535081.0,-835.1886388835884,都被然然用可爱给解构完了😭😭😭,9.0,1628215329.0,-896.3861588835883
嘉然我真的好喜欢你啊😭😭😭,太怀念了，那会人不多，但是能收获真正的快乐,19.0,1659178299.0,-576.7564588835884,在机场见到，就当场击毙，在厕所见到，就淹死在马桶里。,19.0,1625681423.0,-911.7252188835884
【翻唱】《猫中毒》完整版PV/嘉然,我正在用微信小程序抢购火车票，点击链接帮我助力https://b23.tv/IPsFN5,16456.0,1617348187.0,15441.942421116411,是评论区不会了，还是我不会了，评论到底怎么排的,1119.0,1617602198.0,107.48253111641156
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,第一个因为粉丝引起我讨厌的虚拟up，有关的全是流汗黄豆跟抱爱心，看半天也不知道他们要表达什么,1229.0,1625388597.0,295.3465211164116,"我说，我没病。
我向来是班上最正常的一个人。一个人上学，一个人吃饭，一个人回家，过着最正常的生活。可是他们说我有病。我说，我没病。我不过是欣赏着嘉然小姐，夸嘉然小姐的舞蹈摇曳生姿，不过是爱慕着嘉然小姐，享受着嘉然小姐带来的温柔。
他们跟我说嘉然小姐是假的，我怒不可遏地反驳了他们。嘉然小姐怎么可能是假的，她的一颦一笑，一言一行萦绕在我脑海里，是那么的可爱、真实，仿佛就在我的眼前，触手可及。于是他们开始问我是不是有病。我说，我没病。他们就一遍遍地问，我也一遍遍地答。我对他们的起哄不为所动，我对自己的冷静感到毛骨悚然。
其实不用说我也清楚，我有病。在虚拟的网络对着虚拟的人物吐露着真实的爱意。谁让嘉然小姐那么完美，那么温柔，让我孤独的灵魂有了栖息之所。我强调着我没病，不过是对我孤独的事实的否认。
我还在爱慕着嘉然小姐，他们也还在一遍遍问我，我也还在一遍遍强调。
我说，我没病。",196.0,1625224352.0,-739.2959288835884
《嘉然为什么是神》,只拿那点工资却累得要死要活，确实挺神的,32.0,1652345930.0,-632.0801488835883,因为你们这些逆天粉丝，我彻彻底底的开始讨厌jr了[呲牙][呲牙][呲牙],19.0,1626186496.0,-906.6744888835884
“典”“典中典”“这就是***的丑态”【七海Nana7mi】,典孝急乐蚌赢,13.0,1657973132.0,-594.8081288835883,互联网🌐立体防御，百毒不侵,7.0,1642191398.0,-758.6254688835884
【2022年7月】Vtuber订阅数排行榜TOP100,恭喜座長為holo爭取第32面金盾 +  船長200萬,62.0,1659353054.0,-532.0089088835883,西部哈路也超厉害怎么都没人夸夸[保卫萝卜_哭哭][保卫萝卜_哭哭]...拜托个人势从只有几个观众做起到78w登录还和ojjmfsrr搞了Neoporte自己做社长超酷的好嘛！！,6.0,1659524030.0,-586.2991488835884
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,嘉然这个up，csgo开挂，还叫我们b站搜索嘉然今天吃什么，我感觉不像是本人，但我想看到本人的回复，如果置之不理我就认为是本人了，可真恶心心，五十万大up这么做事？😡😡😡,386.0,1625298017.0,-548.5592788835884,强基面试寄了，我一定要正常起来！我一定要……一定要……面试寄了仍然不影响我发病捏🤤🤤🤤,85.0,1625217843.0,-850.3610188835884
快速盘点2021各大Vtuber！,点进一个嘉然相关的视频然后评论点草嘉心糖，完了之后被骂反手一句看v魔怔人又出来护主了，就又可以又可以对外宣传嘉心糖都是啥比了😋计划通😋。我平常是不怎么评论但是我看有的初升是真的欠佳初始了啊😋😋,48.0,1637806540.0,-761.4740488835884,好！,4.0,1635772275.0,-825.8166988835884
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,我超，真有点赞机器人啊,412.0,1625299509.0,-522.5443588835884,真路人路过~悄悄点个关注，然然可爱捏！！！,86.0,1625259700.0,-848.9424488835884
当发病评论被然然念出来...嘿嘿嘿🥵嘉然大人🥵嘿嘿嘿🤤然然🤤【直播切片】,🥵是、是的…♡我想看你的动态！我真的想要看很多你的动态！嘉然大人♡🥵给我…好想要…想要看你的动态…♡呜呜、不行了，我已经变成看不到你的动态就不行的笨蛋了……啊啊♡好喜欢♡更多的、可爱的动态…是、哪怕有动态也会觉得不够，什么时候都想要看好多好多动态，除了看你的动态已经什么都想不了了……🥵,7.0,1667182883.0,-508.7106188835884,这都给我录上了，哈哈。,6.0,1629451322.0,-887.0262288835884
海子姐：谢谢010的SC谢谢😨,两人同屏出现了，谣言不攻自破🤗,10825.0,1637067482.0,10008.135371116412,@林忆宁,24.0,1638644370.0,-777.0957488835884
我是如何 因看vtb毁掉自己的人生？,别以为你是这样就大家都是这样了,42.0,1674016899.0,-405.37045888358836,有没有可能这个和有没有追V无关，是自己造的孽，不接父母来电就很...,10.0,1673968213.0,-437.85731888358833
露西亚粉丝群组里Gachi恋粉丝发狂哭吼的实态,superchat 返して！！😭😭😭,36.0,1706525072.0,-86.28872888358832,黑崎一护未能从白哉手里救出露琪亚破防实录（）,4.0,1706522595.0,-118.31349888358832
【海子姐】ybb小火车,"我不会看火车的
         ——————七海辣辣米",18832.0,1627574783.0,17920.208381116412,"&#34;她那时候还太年轻，不知道所有命运馈赠的“礼物”，早已在暗中标好了价格。&#34;
                                 ——茨威格《断头皇后》",34.0,1643560925.0,-717.9301988835883
【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》,"有的人穷极一生也未能触及土味，而有的人生来就在沈阳大街
你滴狼王，无限猖狂![嘉然_嘉人们]",8316.0,1632195207.0,7450.412621116411,因为你们我会记住这个中秋,1727.0,1632151548.0,860.9760311164116
你把钱都打给她吧🥺,你把🦶都打给她吧，塔菲饿了会自己去打别人的🦶吃的,1355.0,1650547445.0,672.9350011164116,呃呃，除草剂罪大恶极,10.0,1657904824.0,-598.4912088835883
永雏塔菲逆天叫声，进来看看满意了,曾有冰糖的前车之鉴。。。这可能是真的,2031.0,1705248424.0,1895.9447911164116,桌下老头发力了[微笑],53.0,1705143093.0,-83.10851888358832
【嘉然】⚡动感光波⚡,抖友：b友看好了，引流之力是这样用的,16224.0,1621075889.0,15247.219441116411,热门来的，这个up主还挺好玩[2233娘_大笑],174.0,1621064623.0,-802.8932188835884
勾罕见，今天就是你的死期😡😡,非法持枪是吧，地址给一下,4312.0,1632237844.0,3446.8389911164118,"抗日勋章等级展示：
特等功
@桐生可可Official
一等功
@佐久間ねむOfficial 
@東雪蓮Official 
二等功
@焼き夜鳥 
@熊野鈴谷 
@氷川真幸Official 
@蓝一叶 
@ACA在烤夜鸟 
三等功
@东倾向温 
@ハチロクo 
@夜雨Nancy 
@利维坦的魔女 
@東雪蓮敲可爱  
@と美美フェンシング",155.0,1639062176.0,-641.9176888835884
二次元也要大摆锤,七海Nana7mi，我们从抖音来看你啦，你也太好看了吧！,415.0,1648353905.0,-289.00039888358833,我宣布杰尼龟成为数量最多的神奇宝贝！,63.0,1648407310.0,-640.4663488835884
恭喜嘉然100万粉丝！嘉心糖翻唱《猫中毒》,我用月饼让我们班46个人都关注了嘉然，我做的对吗！,674.0,1632204368.0,-191.49576888358843,新人高质量，百大吃空饷,125.0,1632141481.0,-741.1246388835884
我是如何 因看vtb毁掉自己的人生？,"老哥说的很对 我就是这样的，就算不看vtb，我也因为沉迷游戏导致荒废学业，现在已经是个社会底层人员。人其实不应该把自己的错误归因到外部，就比如我，懒狗一条，不求上进，每一年都是一天过了365遍，虽然年纪大了一圈，但其实没有任何进步。也算了认清现实了，自己就是个彻底的失败者，没有社交，没有财富，失去爱人的勇气，每天只能透着电子屏幕听着女主播对那些榜一大哥说谢谢。
（MD，受不了了，我怎么不是富二代，那她谢谢的就是我了，啊啊，好想一拳打爆地球啊，，淦里酿） 年后打算去找个新工作了，想出去看看，想要变得优秀点，要健身，要学习，要接受自己的无能，和自己和解。[难过]
在泥潭里的人只能靠自己了！ 哎，不说了。[拥抱]",2052.0,1674029110.0,1604.7516511164117,"我就猜会有人找原版[脱单doge]
【本田未央 - ステップ！（Step!） 完整版-哔哩哔哩】 https://b23.tv/EGch2I0",7.0,1676027073.0,-420.2687188835883
【嘉然】Ring！Ring！Ring！今天我是小狐狸yo~,"[嘉然_嘉人们]哦~拉长耳朵提高警觉[嘉然_你好]
[嘉然_流口水]神经细胞🤜🤛全面戒备
[嘉然_biu]你的电话📞绝不漏接 [嘉然_嘉油]Ring[嘉然_嘉速心动] a Ring a Ring[嘉然_嘉速心动]
[嘉然_剪刀手]💖爱的和弦铃耶~📞",815.0,1625832518.0,-114.21426888358837,"吱吱吱吱吱吱，吱吱吱吱吱吱吱吱吱吱😡😡吱吱吱吱吱吱吱吱吱吱吱吱
😆
😄
😀
🙂
😐
😑
😞
😧
😢
😭
吱吱吱吱吱，吱吱吱吱，吱吱吱吱吱，吱吱吱吱吱吱😭😭😭😭😭😭😭吱吱!!吱吱！!🚕💨💨🐀🐀🐀吱吱吱吱吱吱吱吱吱😭!!吱吱!!😭😭😭吱吱!
吱吱！吱吱吱吱吱吱吱吱吱！吱吱！吱吱！😭😭😭😭吱吱，吱吱吱吱吱吱，吱吱!😭😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱吱吱吱吱吱😭😭😭吱吱😭😭😭😭😭吱吱吱，吱吱吱吱😭😭😭😭😭😭吱吱，吱吱吱吱吱吱吱😭😭😭😭😭😭吱吱吱吱吱吱吱吱吱吱吱😭😭😭吱吱，吱吱吱吱吱😭😭😭😭",173.0,1625408564.0,-760.4538088835884
【翻唱】《猫中毒》完整版PV/嘉然,"给新嘉心糖科普一下:
《猫中毒》是过一个月后才出来的完整版，大伙都等烦了评论区才这样的
嘉心糖除了会引引流一无是处，不过嘉心糖都是很好相处的，新来的嘉心糖不用害怕
然然是国v，看国v，扬国威！
然然画画，唱歌，舞蹈，怪话样样精通，全能了属于是
大伙可以放心单推[给心心][给心心][给心心]
今天我们要见证20万粉丝，10万播放的具有历史性的一刻了！
嘉心糖，冲锋！干就完了！[给心心][给心心]",1750.0,1617347734.0,735.9378911164116,我们来玩木头人不许动吧 好!我输了 因为看到然然我就心动了[给心心][给心心][给心心],482.0,1617601965.0,-529.5197988835884
